feature,mean_importance
Stock Index Value,-0.011679612165875274
Country_Canada,-0.009893764957776673
Country_UK,-0.00193422656171911
GDP Growth Rate (%),-0.0014283618694352906
Country_Brazil,0.0005722450605878171
Country_France,0.00531623312028624
Country_China,0.00537954792959261
Country_India,0.009358709442965329
Interest Rate (%),0.013540575792057497
Country_Japan,0.01430082771552892
Country_Australia,0.014978976978728808
Country_Germany,0.016232511642073975
Country_USA,0.017937705555315108
Unemployment Rate (%),0.03398193491175901
