feature,mean_importance
GDP Growth Rate (%),-0.10078225074613527
Country_Germany,-0.035581600298772734
Country_Australia,-0.03300496540048514
Country_China,-0.015707137571641595
Country_France,-0.015026386860081153
Unemployment Rate (%),-0.014979012843440965
Country_USA,-0.014063504986661934
Country_Brazil,-0.012515817249092676
Stock Index Value,-0.009971731726011023
Country_Japan,-0.008362088506974886
Country_India,-0.00826889295472708
Country_UK,-0.004843502975839886
Country_Canada,0.01660632093259191
Interest Rate (%),0.01970492926829892
