feature,mean_importance
Country_Germany,-0.025757120303487025
GDP Growth Rate (%),-0.005681067958771546
Country_Australia,-0.0039571966892323115
Country_Japan,-0.0038477078501918615
Country_India,-0.002640823958833316
Country_Brazil,-0.002168722566900927
Country_USA,-0.0011979788991221874
Country_France,-0.0008708160153263922
Country_Canada,-0.0003402281344870417
Country_China,0.00012216707577166196
Country_UK,0.0019653633693221375
Unemployment Rate (%),0.0057082364106074476
Interest Rate (%),0.006588729325842868
Stock Index Value,0.014969984282221783
