feature,mean_importance
Stock Index Value,-0.005745906844818949
Country_USA,-0.004192412980157867
Country_Canada,-0.0019263799924149172
Country_India,-0.0009416836853540555
Country_Germany,-0.0009258805647998525
Country_Japan,5.565555764346364e-05
GDP Growth Rate (%),0.004001289309752787
Country_Australia,0.005647715925353669
Country_China,0.011001791920159976
Country_UK,0.011939319950786231
Country_France,0.016050925595667696
Unemployment Rate (%),0.020305029488634753
Country_Brazil,0.03584147593111035
Interest Rate (%),0.05907655131214371
