feature,mean_importance
Country_Canada,-0.027685378508807857
Stock Index Value,-0.020356174001536154
GDP Growth Rate (%),-0.016410654138475513
Country_Germany,-0.0029374010453521392
Country_Australia,-0.0019202674890427928
Unemployment Rate (%),0.00021450642278262322
Country_UK,0.004984871994438711
Country_USA,0.013378260188224366
Country_France,0.019780450986097618
Country_Japan,0.021103052275800227
Country_Brazil,0.02952243267483441
Country_India,0.03556421884522356
Interest Rate (%),0.04417955485690346
Country_China,0.059679860672154514
