feature,mean_importance
Stock Index Value,-0.04110504974388864
Country_France,-0.00830467415159002
Country_India,0.011657115958593822
Country_Germany,0.014497098536047793
Country_Australia,0.017209812190511143
Interest Rate (%),0.020201509942793506
Country_UK,0.02573423479231125
Country_China,0.03348182086020866
Country_Japan,0.04039933531523014
Unemployment Rate (%),0.053871088621340935
GDP Growth Rate (%),0.05669390027319001
Country_Brazil,0.06418742753153683
Country_USA,0.07589695194165932
Country_Canada,0.13732420114283905
