feature,mean_importance
Country_Brazil,-0.006997416117628874
Country_China,-0.001767562757301655
Country_Germany,-0.001028951328567218
Stock Index Value,-0.000862970426797971
Country_Australia,-0.0006400599008890895
Country_Japan,0.0018294785408414782
Country_India,0.005095100250009454
Country_UK,0.0053692864494107925
Country_Canada,0.005395520396469533
Country_France,0.00846085547038684
GDP Growth Rate (%),0.009959365977946355
Interest Rate (%),0.016231411315790534
Country_USA,0.02066231413914732
Unemployment Rate (%),0.024662756136389973
