feature,mean_importance
Stock Index Value,-0.017181444679736348
GDP Growth Rate (%),-0.010699204335153478
Country_India,-0.0016034059250652267
Country_Canada,-0.0008861362845099752
Country_Australia,0.0
Country_Brazil,0.0
Country_China,0.0
Country_France,0.0
Country_Germany,0.0
Country_Japan,0.0
Country_USA,0.001986854782672287
Country_UK,0.004873235414576715
Interest Rate (%),0.010488457600389989
Unemployment Rate (%),0.054939648879587244
