feature,shap_importance
Unemployment Rate (%),0.08990072
Stock Index Value,0.06352761
GDP Growth Rate (%),0.04489781
Interest Rate (%),0.028001586
Country_UK,0.0071916548
Country_Germany,0.00611041
Country_USA,0.006061743
Country_Japan,0.005144246
Country_France,0.0036687725
Country_India,0.0027805907
Country_Canada,0.00078856474
Country_Australia,0.0
Country_Brazil,0.0
Country_China,0.0
