feature,mean_importance
Country_Brazil,-0.0013086546210219208
Country_Canada,-0.001185893840770147
Country_China,-0.0009210507825323955
Country_UK,-0.0007109454488318345
Country_France,-0.00021696084847460105
Country_USA,-9.072759570978306e-05
Country_Japan,0.0001434197791004177
Country_Australia,0.000164227828797614
Country_Germany,0.00018436572652760219
Country_India,0.00041540504161461376
Stock Index Value,0.0009184991198303738
Interest Rate (%),0.004969906376260935
GDP Growth Rate (%),0.028052643331838788
Unemployment Rate (%),0.02821055841506932
