feature,mean_importance
Country_Australia,-0.0018157708702045473
Country_China,-0.0017196156839290211
Country_Japan,-0.0013463145788675135
Country_Brazil,-0.0010070384222431005
Interest Rate (%),-0.0001858281998893485
Country_UK,7.931925748483337e-06
Unemployment Rate (%),8.435437670195611e-05
Stock Index Value,0.0003160422561820919
Country_USA,0.00047460021566485543
Country_Canada,0.0005861827954230847
Country_Germany,0.0008693888627044454
Country_India,0.000897982830463917
Country_France,0.0016502288911276696
GDP Growth Rate (%),0.002524764817699099
