feature,mean_importance
GDP Growth Rate (%),-0.09488433160042661
Country_Canada,-0.046552842760469074
Country_USA,-0.03136669064033086
Country_Brazil,-0.012819865222024097
Country_UK,-0.009964625939859539
Country_Japan,-0.0025931998184281157
Country_Australia,0.012638008786822396
Stock Index Value,0.021118656258110758
Country_France,0.027122274625046995
Country_China,0.02959449181620899
Country_India,0.0333865587222141
Country_Germany,0.058719303803475856
Interest Rate (%),0.0682179692246089
Unemployment Rate (%),0.12317119274348096
