feature,mean_importance
Country_India,-0.003370060790886464
Country_China,-0.0019081184606373647
Interest Rate (%),-0.0010534668240100853
Country_Brazil,-0.000726717201025906
Unemployment Rate (%),-0.0004916807167853144
Country_France,0.0003059617898218292
Stock Index Value,0.000847015783170324
Country_Japan,0.0012665953732438951
Country_Germany,0.001669554942348128
Country_USA,0.0027763170665369595
Country_UK,0.002889559203730929
Country_Canada,0.0058386494696169855
Country_Australia,0.006565365806703349
GDP Growth Rate (%),0.012648090234443155
