0,3.6157724152601127,
1,1.108846956862915,
2,0.5778424193060565,
3,0.5689654340701767,
4,0.5411933073826456,
5,0.5326896587626426,
6,0.5283574794555949,
7,0.5239575210302999,
8,0.5161162340623098,
9,0.5103874476991132,
10,0.5008673342938139,
11,0.4889639805278716,
12,0.4787225915091613,
13,0.4751267058113265,
14,0.466065048341956,
15,0.45784552748453916,
16,0.4535156912738991,
17,0.44318231643811845,
18,0.43660703114713784,
19,0.4286682282901588,
20,0.4221808896557937,
21,0.41572829114238696,
22,0.41639253548621863,
23,0.40847765958837445,
24,0.40457209069356864,
25,0.4056594482024138,
26,0.3960263939527877,
27,0.397357478545378,
28,0.39493138331526645,
29,0.3887611959387701,
30,0.3923481853390729,
31,0.38223779565560645,
