feature,mean_importance
Country_Australia,-0.03536248034000622
Stock Index Value,-0.031984117751092646
GDP Growth Rate (%),-0.030658691029020902
Country_USA,-0.022965470685425805
Country_UK,-0.019685085308347828
Country_Canada,-0.009796992219351352
Country_Germany,-0.009558129976618646
Country_France,-0.008916688574116982
Interest Rate (%),-0.004622821430732072
Country_Brazil,-0.0033893370146164115
Country_India,0.004052786124340591
Country_Japan,0.005620153896533675
Country_China,0.007023927496273919
Unemployment Rate (%),0.029782630430018654
